order_id,payment_sequential,payment_type,payment_installments,payment_value
f2ddc5aa,1,credit_card,10,138.80379142741464
7eb06d8a,1,credit_card,7,213.25803388531943
227e29e2,1,credit_card,6,229.08908988586163
7f65e5a5,1,credit_card,1,575.994080798024
ab9e3518,1,credit_card,6,417.3370843002258
3593b02d,1,credit_card,1,288.6654601195634
458eb190,1,credit_card,8,213.46086232045346
132e7db3,1,credit_card,11,319.9287462390506
7e931acc,1,boleto,11,511.9303079282271
60abf98b,1,credit_card,8,405.00622018471546
25059d07,1,credit_card,8,203.50173799757727
4bf26787,1,credit_card,7,294.446733870486
55cf53ef,1,credit_card,6,359.05063406693165
ef3c41c0,1,credit_card,11,404.70789679717996
4e6d8faa,1,boleto,9,384.91411912826857
524cc4a5,1,credit_card,10,323.29802331259737
badb9a27,1,credit_card,7,416.51517445892785
c5aaedf4,1,boleto,11,51.39865751215598
894fbf4b,1,debit_card,6,419.7659187179049
bcf12f7b,1,credit_card,2,499.3588104691435
7f63e7ef,1,boleto,2,397.7719664286569
5418e6bc,1,debit_card,11,445.4362332584233
4fdb3dea,1,voucher,6,98.0137813041819
cbc88092,1,credit_card,1,472.3504092192216
fa238d35,1,voucher,9,468.73508632833625
b840db66,1,credit_card,10,227.24382103469688
74b021cd,1,boleto,11,308.45177960515355
a968e309,1,boleto,2,202.64047783550762
90ca8207,1,credit_card,7,514.0367852843665
1c92be9e,1,credit_card,4,507.1985516128147
255685e2,1,credit_card,8,306.34152780705716
2fa77473,1,credit_card,6,213.32122455893506
990fd8c1,1,credit_card,5,800.0922298698135
73b0139d,1,credit_card,1,270.87517889423503
17999cf0,1,voucher,6,411.9577299990402
510e31ef,1,credit_card,6,276.6357061748471
76d153f6,1,credit_card,11,137.42272005670713
3a0f1f55,1,debit_card,8,353.5222389961658
ba9eee1c,1,boleto,7,532.5950498243152
496b5d16,1,debit_card,11,386.80289538110185
c8886a1c,1,debit_card,4,480.85095876526896
dc3e4417,1,credit_card,1,273.5109112296248
1b874416,1,credit_card,5,170.12707170618532
96bdc159,1,credit_card,9,463.9657687633392
162ae40a,1,credit_card,5,378.21953694734356
ec2df564,1,credit_card,11,373.6748958424054
8467f37d,1,credit_card,1,154.16488703644382
8de98362,1,credit_card,4,235.94314335758546
b8fd8d6d,1,credit_card,1,41.56064688810799
46275e5f,1,debit_card,4,68.93366141525424
7b6d1ff8,1,credit_card,2,537.967969671162
3e564437,1,debit_card,8,299.3226673418679
e9cb747b,1,boleto,4,380.53838228185214
c3b28676,1,credit_card,6,412.28162362655763
5b3d148b,1,boleto,5,67.08306932503602
c3dad4ec,1,credit_card,4,402.4365290047077
1303ed99,1,credit_card,3,321.02012537706133
eebf80f0,1,credit_card,5,1081.6724142107232
39f58765,1,credit_card,8,91.07964892026382
5ec63390,1,credit_card,2,248.58269857888536
fed0e3e7,1,boleto,2,195.28506692278617
47e0d8b0,1,boleto,2,407.9811294609828
4de4b7ba,1,credit_card,3,109.42508162089176
37b12a78,1,credit_card,7,189.00098137196977
03f782a0,1,boleto,5,145.49046455645612
2ea59c4f,1,credit_card,10,199.8517196622857
88a245da,1,debit_card,5,269.01857761238074
73ecb672,1,credit_card,11,404.98796683299304
3c09e4db,1,credit_card,3,1256.9810728953714
7ce4ec6a,1,boleto,8,388.93394231291325
c253b31d,1,credit_card,9,1028.9644298691494
6459e472,1,credit_card,9,467.94866006179916
af586056,1,credit_card,10,453.1351827347727
9c3bde95,1,credit_card,3,133.61199402576412
26f52cfa,1,credit_card,3,682.9269993298251
1de13e7a,1,credit_card,3,233.3171683508514
e36d7fcb,1,voucher,11,728.7609170388212
2052c008,1,credit_card,9,113.41983478055921
c2e03ea9,1,boleto,5,474.39448809662457
7ae85088,1,debit_card,1,233.93955685352063
bda65639,1,credit_card,1,519.3955102414284
02bd6706,1,credit_card,11,390.2814039149123
12c80264,1,credit_card,7,333.3953266602246
dfdd9236,1,credit_card,3,368.3363255445133
74a81bd6,1,credit_card,5,262.4749361067631
c53e6f75,1,credit_card,3,92.31566037229746
74339801,1,credit_card,4,436.38834512941514
019bfdeb,1,boleto,10,465.78290583591985
f14bf0ad,1,credit_card,6,187.88363857901354
a820b32d,1,boleto,10,202.78804709106396
9bc823a2,1,credit_card,2,147.79255988572464
4976fbfa,1,credit_card,6,179.23750041142515
1db68f0c,1,credit_card,9,1312.026290956444
292973c4,1,credit_card,3,489.0006594351744
1470c5ba,1,debit_card,3,372.3948992125604
1ade9e83,1,boleto,6,140.82610748568757
a041541f,1,boleto,5,514.9621607565932
5f953b41,1,credit_card,5,266.15415613970595
d2811ffd,1,credit_card,4,467.99718500035624
01828c2c,1,credit_card,6,263.4200018104165
8d79019b,1,credit_card,3,70.43341940766967
4182bd90,1,credit_card,1,262.4942575120024
58d6a9a6,1,credit_card,3,213.75563082641122
2a4b8f5e,1,credit_card,11,63.4949023065163
eb385f31,1,credit_card,2,436.4480584651513
b61b5671,1,credit_card,4,260.71832049109986
7a02cf6b,1,credit_card,1,283.5159817845815
b5b65ba6,1,voucher,2,257.0822189195328
ef91f04d,1,credit_card,7,298.18541631327804
f6488bc4,1,credit_card,9,171.41902343826393
1199167c,1,credit_card,2,1258.9987084314637
68f5a484,1,credit_card,7,371.92348963952
686a4380,1,boleto,11,332.20164478673996
b1e4face,1,credit_card,7,317.0405098356549
532b7a1b,1,credit_card,6,140.00613615580397
f763325b,1,credit_card,7,589.8106637429302
7cf22bb5,1,credit_card,7,885.2987255361456
b8d5ea22,1,credit_card,7,122.16238143970992
4dd4d0a7,1,credit_card,3,662.7645789053777
85e91d8a,1,voucher,5,414.3842298104652
1c8ebfa2,1,credit_card,3,442.255748121204
d7d8abbf,1,credit_card,5,205.80459668059697
3b8a66e6,1,voucher,7,222.28975254552023
b4aa55f7,1,boleto,11,358.5658596217655
bb8ee8c3,1,voucher,11,331.20103458172906
25ef80fa,1,credit_card,5,159.28381933616222
c3624ddf,1,debit_card,6,398.5218888591389
47ba5eef,1,credit_card,7,81.29526244849689
896ab698,1,credit_card,6,441.86814839596695
3b9161c3,1,voucher,11,299.9513039106321
70c261e8,1,credit_card,5,195.9721416992285
301f13d6,1,credit_card,4,935.8694776016105
7ec6bc34,1,credit_card,6,408.7541889535922
014e2e54,1,credit_card,10,349.22179929600327
fa47db39,1,credit_card,11,451.1910375909015
e34374e7,1,credit_card,1,771.5462882854184
4a0b1f5d,1,credit_card,10,179.15215742310508
8a741b06,1,credit_card,2,411.9102651766657
d276dc36,1,credit_card,11,462.0575638566028
b37c1c7c,1,credit_card,10,489.62000203803257
9dac141b,1,credit_card,8,135.6055271649092
edb38b04,1,debit_card,2,296.2928620741231
eb1cbad4,1,voucher,9,695.5851259330973
ff6f3b86,1,credit_card,7,379.9069061671887
84d87e63,1,credit_card,10,409.62987197737465
d7800485,1,credit_card,7,155.70991310120112
dd07c892,1,credit_card,2,387.86579943371646
cd1cc6fa,1,credit_card,8,92.33535511138588
6a63efaf,1,credit_card,7,402.8388221432159
69c61a69,1,credit_card,11,349.99199717051073
45585277,1,credit_card,5,439.0918066938061
f3e7058f,1,credit_card,2,309.0078640134413
0d229c5e,1,credit_card,4,475.52029484449724
d9503e3a,1,boleto,2,454.88521047701755
6019af54,1,credit_card,8,33.81444316642758
75e1cac4,1,credit_card,7,540.4584522908151
888b9434,1,credit_card,9,147.01634701495038
aebe7a74,1,credit_card,3,492.8937092852343
55407090,1,credit_card,10,109.85455068255841
533fdd99,1,boleto,1,387.29920999256325
f7e27fd2,1,boleto,3,316.06185350464165
cc6e94d6,1,debit_card,4,278.41942546383336
2d525992,1,credit_card,7,727.5926344503488
0175926b,1,credit_card,11,187.94337282799827
ce400cf3,1,credit_card,9,173.1303005812446
656c90fe,1,credit_card,2,471.5603273181298
0094405d,1,voucher,2,502.00903401325303
aaf36e5f,1,credit_card,11,227.58723045010083
a6f10a85,1,credit_card,7,404.41057405587907
19dc7dd8,1,credit_card,9,836.4044636247943
c9e476fe,1,credit_card,11,110.80869075843736
c5108195,1,boleto,6,490.42965795441694
a6df4130,1,credit_card,4,123.80644527555631
870a9ee4,1,credit_card,10,157.05790396604152
24beba4a,1,credit_card,2,442.92054474161625
5dd3fe8a,1,credit_card,6,67.17069998688874
eb83c6c2,1,credit_card,7,360.2133052046181
3a110fce,1,credit_card,3,158.12401703490048
e0d7c433,1,credit_card,6,55.758103988939745
e82e8dfb,1,credit_card,5,248.2477162363855
9e554464,1,boleto,11,480.28600827902903
3e4b2148,1,credit_card,6,349.60897302888844
dc60cae5,1,credit_card,3,987.2085512107406
43dfe131,1,boleto,6,141.09664485869834
1a86e3b5,1,boleto,1,290.6251859109806
e02431a5,1,credit_card,2,522.5563435990653
a79bdd15,1,credit_card,3,355.9871377598075
f7af7e69,1,boleto,4,482.3580232030604
4fa3bef4,1,credit_card,5,478.011735669597
07baa6a5,1,boleto,2,35.8637792307869
a3166423,1,credit_card,5,368.3827256726085
5c4aed1f,1,credit_card,7,230.65496569613754
66dcd034,1,credit_card,11,485.9330610788668
3b52249c,1,credit_card,11,277.2853201222492
025f394c,1,credit_card,4,47.4621137924867
552a60c0,1,debit_card,3,887.9225902999789
3b9aae48,1,credit_card,1,734.4170145664966
192f0090,1,credit_card,7,143.69298918442746
f70dff2d,1,credit_card,9,135.22788212545808
117b4455,1,credit_card,1,103.34159247857365
a5f8d78e,1,credit_card,2,419.87893776757534
17ac1283,1,credit_card,6,235.0399961157633
387126c8,1,credit_card,10,348.19325524704226
cc33c105,1,credit_card,3,335.31805726128937
75649168,1,boleto,5,174.98955001055327
6e9faed3,1,credit_card,9,33.181592204685884
0a1ab960,1,boleto,9,210.44225398104186
23f42dee,1,credit_card,5,73.96564126891946
6428735e,1,credit_card,4,479.04673817173006
e6c6ffd3,1,credit_card,7,288.37674394523776
7e850724,1,credit_card,5,239.74377838079155
5384fd0f,1,voucher,7,440.5910895580404
53333867,1,voucher,11,506.1987738372885
0c6c433f,1,credit_card,3,233.75054363173183
39b8eaea,1,credit_card,2,93.53050663378235
bca7bb4c,1,credit_card,10,419.4837308443507
875e30dc,1,credit_card,3,272.0143136678808
e53ab05b,1,credit_card,11,206.42787239036682
3d8823e9,1,credit_card,7,461.75627665530556
78f22e00,1,credit_card,1,254.6555433447213
678b8435,1,credit_card,4,306.09295746719425
b1e218bf,1,boleto,6,328.0897624531566
2e24e289,1,credit_card,2,492.4810028676954
c1206f90,1,boleto,3,294.1225125871806
d486782a,1,credit_card,5,512.5707053684529
97d8a2a7,1,credit_card,7,273.00009357603955
7ce871af,1,credit_card,5,219.24061769430875
c25157af,1,credit_card,8,611.5920116295903
14584c55,1,debit_card,8,524.7769175974487
d69435c6,1,credit_card,7,164.8779310158067
7dc02e3d,1,credit_card,9,314.97499831049043
35e653f6,1,boleto,4,349.24129126020694
2e03aad9,1,credit_card,6,384.9314056524824
0167bdd5,1,credit_card,1,494.6071378849585
20ebfee2,1,credit_card,5,491.2268520433642
ac084247,1,boleto,10,125.50470591675185
05448fa4,1,credit_card,3,258.66909357275034
04c9f194,1,credit_card,2,471.0025115353826
4d4e5181,1,boleto,6,87.77999297632071
64b24dfa,1,credit_card,5,443.419774806013
05311794,1,debit_card,4,346.3361828733777
8286fac1,1,credit_card,10,344.13870007792576
dac06ca6,1,credit_card,5,458.0250287248203
df877dbc,1,credit_card,9,315.7642910693205
36021a80,1,credit_card,4,706.3555100893157
5b876566,1,credit_card,10,382.07099175311697
fb61e3dd,1,voucher,7,485.56886430815047
d0082c15,1,boleto,10,231.4638053740651
7452ce9f,1,credit_card,8,296.7401716004161
92fbf08c,1,credit_card,2,418.1792460520557
0d0d5085,1,credit_card,11,377.66903596429
17c19e94,1,credit_card,3,244.15715754221594
dd059c3f,1,boleto,4,50.627985509860615
74b71d36,1,credit_card,7,412.4693222830166
755552c6,1,boleto,5,440.42845827035
58b3fb9b,1,credit_card,9,486.7658714637141
246a165d,1,credit_card,8,730.2705446087863
ecf8dd63,1,credit_card,2,502.14014080327934
73866a7e,1,credit_card,10,514.3171543824881
2f88b44b,1,voucher,7,266.90197166521665
dc08e59b,1,boleto,10,994.8868223576994
ba49ecbb,1,credit_card,4,185.21947349320902
a2af894c,1,credit_card,2,113.46595470746612
7de6b82d,1,credit_card,10,180.38578138939758
fcf3a636,1,debit_card,3,297.20503585995993
04cb34dd,1,boleto,7,348.52082230941636
c68f4989,1,credit_card,5,95.72209240300253
6a369f86,1,credit_card,6,122.95681029443159
8d589a64,1,credit_card,11,249.3250705056093
47ef2198,1,credit_card,10,199.31526760088556
e1e32501,1,credit_card,10,332.6677551806643
5a0667ab,1,credit_card,4,538.9285790152677
6622ba0f,1,credit_card,7,144.27251052501938
e860f67b,1,boleto,1,494.5672678080539
4c85f4b0,1,credit_card,5,324.02440558839476
4bffef28,1,credit_card,1,291.36628607032054
0ded8c16,1,credit_card,4,233.32432523377398
f21a28e4,1,credit_card,4,104.17619977141854
53ee663d,1,boleto,1,438.2156173750065
afca34c3,1,voucher,9,111.29585124889309
12255047,1,credit_card,11,47.35862120417909
a43beed6,1,debit_card,7,194.7821969160117
aae047f9,1,credit_card,8,105.62200081822587
6f2dea29,1,credit_card,4,325.5233942437905
e6dfae45,1,credit_card,11,419.9468099643317
257e8f3b,1,credit_card,1,66.4102353879074
b31be2d8,1,credit_card,2,75.4601395611115
e82e263c,1,credit_card,3,129.95691706004345
ac72c5cb,1,debit_card,9,505.4342299976618
055f55ca,1,credit_card,8,468.8730371426584
de82df43,1,credit_card,7,433.23476597490367
62de27c7,1,credit_card,9,273.66426627287933
85fa89d3,1,credit_card,9,422.1257428168268
74db527f,1,debit_card,8,396.3457127934783
0fb65d91,1,boleto,3,601.8960939590329
8cae2fd8,1,credit_card,3,396.89252206880747
8f0e3111,1,credit_card,10,466.91437695366113
c1a072e8,1,credit_card,4,68.10736522980804
7a435b79,1,credit_card,2,524.0488641833457
acea26c7,1,credit_card,8,811.8619118961303
aece7978,1,credit_card,2,299.4144092638419
fcd48659,1,credit_card,7,327.4386904218552
a90526c2,1,debit_card,1,357.26573190332977
1d4ea0ef,1,credit_card,7,213.86350616052658
6981c219,1,credit_card,9,41.980054172030165
e0583903,1,boleto,7,267.51115915280343
cd1e18d5,1,credit_card,2,377.06936876329206
2ce68691,1,credit_card,2,800.9373322213756
a72d3f3c,1,credit_card,10,246.02112161459792
996b4ef3,1,credit_card,8,789.1498272784996
5876adc9,1,debit_card,2,515.4113987256139
acd3d202,1,credit_card,3,247.31366536876695
cd6f92ee,1,boleto,9,1045.4124878393402
0c9ea360,1,credit_card,10,617.6836908250666
20f3b81a,1,credit_card,11,135.768639980998
606bc499,1,credit_card,6,166.31000968665094
536a5244,1,credit_card,11,754.1113445290805
9f4cbc5b,1,debit_card,2,410.351894479476
007b9bdf,1,boleto,6,500.7129226023706
7b6273bf,1,credit_card,9,151.10899071424473
bc715d37,1,credit_card,7,235.17200577500458
38566e97,1,credit_card,5,787.1847515386877
acfb109e,1,credit_card,11,434.5206221019379
825057dd,1,credit_card,4,176.1482322564962
40258af0,1,boleto,5,121.3189810483543
86ce8d15,1,debit_card,3,76.72030169342491
77ee7ea7,1,credit_card,6,250.92822193492853
e339e29c,1,credit_card,8,499.5238550555815
f5979b39,1,boleto,7,186.94423006347057
a31ac154,1,debit_card,11,249.32849482382994
a5551ce1,1,credit_card,2,476.7827905943531
586e27af,1,credit_card,3,78.09563925953823
07ebc7e8,1,credit_card,2,110.21801986011758
f9f0a455,1,credit_card,6,468.9002526749178
2a0c8fba,1,credit_card,6,445.16989658724884
e93d19bd,1,boleto,1,275.21710577835034
8cd2b192,1,credit_card,9,363.80278286195244
76584dd5,1,credit_card,6,520.0500845575336
77b7aef5,1,credit_card,5,419.0819703777545
d0072f1b,1,credit_card,7,108.33686425373457
5dc453c4,1,boleto,4,344.41631380653354
959f1d9d,1,credit_card,6,354.92958439864793
0dbe05f5,1,credit_card,2,56.31918355581364
2908608a,1,voucher,4,325.35585573246556
9c84e89a,1,credit_card,1,298.2091121391698
e782853f,1,boleto,8,46.21271072375194
36ff698f,1,boleto,4,299.5083190918066
1fddf9a5,1,credit_card,7,343.9349788460919
01378636,1,credit_card,8,350.8823428745259
078e3886,1,credit_card,10,493.8877519866815
3030bced,1,boleto,8,300.8084783232863
1bf14edb,1,credit_card,7,146.61207947031303
b7514061,1,credit_card,2,472.5485435106829
04cc6d47,1,credit_card,11,480.8801191993932
902d62c1,1,credit_card,3,787.7758397775657
16ff94fc,1,voucher,11,392.69771978907954
a5b4b374,1,boleto,1,250.069819478794
b8c310d2,1,credit_card,9,519.5960293416964
bd11d1b2,1,boleto,6,288.6072497268975
a12d1bac,1,boleto,11,266.0767159239709
ac0201d4,1,debit_card,11,317.3539929434606
8748b327,1,credit_card,2,213.7179570863812
9b721e9d,1,credit_card,7,245.23363077022012
d62cd6c4,1,credit_card,8,362.0891628491119
43d7bf3b,1,voucher,9,504.65218464231714
7783ffd0,1,debit_card,3,384.1345980659825
6e4e2449,1,credit_card,6,375.56014933645656
6a9269ef,1,boleto,3,408.39141668215785
47073291,1,credit_card,8,311.54785781474664
40303b06,1,credit_card,3,200.82184004094563
1d3caf38,1,credit_card,5,67.7250538043597
0e221ff9,1,credit_card,6,54.95890018627209
445c2f0d,1,credit_card,2,415.865353303846
fb0cec7a,1,credit_card,5,602.3158672094567
cde7aaae,1,credit_card,5,281.368773747301
ae99ed11,1,credit_card,9,94.22090981933457
68d8cc0f,1,credit_card,8,289.37635844635054
833a975b,1,credit_card,9,395.53676100995847
dbf0eacc,1,credit_card,3,848.2885703123351
47b0f2d9,1,voucher,10,464.17255528845425
f7c2450d,1,credit_card,3,400.2733882480819
1877c968,1,credit_card,3,264.707808572024
337f8eed,1,credit_card,11,732.4210931578634
247af9f8,1,credit_card,3,395.8275032129505
704ae292,1,credit_card,7,179.52618721854228
57998d2c,1,credit_card,3,479.4573174278173
308a937e,1,credit_card,5,252.13007750342467
78ed6a67,1,credit_card,8,112.76908622523416
ae3f6a60,1,credit_card,7,172.50770777538855
2c2383b0,1,boleto,4,274.8477857296964
bd0d09a3,1,credit_card,6,309.16486258318696
25c6b774,1,credit_card,2,465.1372880158852
0a431463,1,credit_card,9,261.73837218193535
6c4fdda9,1,credit_card,3,244.5994304770316
264d351f,1,credit_card,3,192.0423119390627
f5f1dd26,1,credit_card,1,307.39412262709766
5e652577,1,boleto,7,260.1916171740469
2f3a9dd5,1,credit_card,8,399.5977402165256
52e62cc2,1,credit_card,6,312.96831840034235
9843bdaa,1,credit_card,6,363.3541234117349
8faa8282,1,credit_card,2,352.7797526680314
473f869c,1,credit_card,2,75.04965831802332
52957fe2,1,credit_card,5,251.05656578432615
d43d59bc,1,credit_card,11,79.34655524552751
6b73a202,1,boleto,4,439.87641421403674
a70b0804,1,credit_card,9,269.83914068971444
06c366dd,1,credit_card,4,366.13296442716205
f7b8f0e8,1,credit_card,3,101.96230034856063
11b224b3,1,credit_card,5,340.87729312398295
bc5ff6ec,1,credit_card,2,189.90758080201186
73b0e10c,1,credit_card,8,116.73289580235767
ec7119be,1,credit_card,11,169.15769062463838
250aa21f,1,credit_card,11,558.8260407158979
ddd7f798,1,credit_card,10,896.4876323294914
b6c971de,1,credit_card,4,108.0423645594623
ab52b57d,1,boleto,7,81.44099370849094
04d9d3b6,1,credit_card,1,464.1861327390889
88b2df74,1,credit_card,1,467.15857242047434
1ef1a56a,1,credit_card,9,406.02376263381746
8aae35eb,1,boleto,9,429.2795741541369
32fc4ec3,1,debit_card,5,283.0486479067969
8698d6bb,1,boleto,7,179.68782513067086
664d0ecc,1,credit_card,7,358.2230183446702
f77a22bd,1,credit_card,5,179.45892413285966
5e93960d,1,credit_card,2,492.90151411523686
f2d65a6a,1,credit_card,2,918.1133416172693
08bcc866,1,voucher,10,687.6331160500494
bc305baf,1,boleto,5,457.3384224313155
629d9731,1,voucher,4,565.4505492562384
14212dbf,1,credit_card,8,227.52132080820158
8ddf6b67,1,boleto,9,251.794951636166
a22b7276,1,debit_card,10,199.6690240122951
3c30e970,1,credit_card,6,266.8514991750602
454bcafc,1,credit_card,4,568.1302980177479
5c907e69,1,boleto,9,821.9875335459865
87c22aa4,1,credit_card,6,478.24988725336925
3760802e,1,debit_card,11,432.92969115363195
0006ab23,1,credit_card,3,802.7427554791282
6f11eefb,1,credit_card,2,236.0369788084621
a9770843,1,credit_card,6,96.06159608865227
18ebbf85,1,credit_card,5,204.57312654868048
24b2ee00,1,credit_card,5,284.8078059225111
4a4c5b93,1,credit_card,1,681.0056292430196
a54ecae7,1,boleto,11,867.5807247245468
be80f880,1,boleto,9,355.07537311420026
060527a3,1,credit_card,2,109.20167182142433
f561c363,1,credit_card,6,355.9042284073573
24e44539,1,credit_card,8,312.8968617579127
1d85a54a,1,boleto,5,306.2324998848305
f333460d,1,boleto,10,291.7650979214556
92aa2fb7,1,debit_card,1,156.6885506721253
f2229d90,1,credit_card,4,470.379780899668
33713f08,1,credit_card,9,419.5255492135603
77e5fe75,1,credit_card,4,373.6978427136612
1e54d8c3,1,credit_card,7,540.5219222837555
fe34bedc,1,credit_card,3,120.89957675537946
87978ee1,1,credit_card,9,610.3588695467682
6422bd7f,1,credit_card,8,852.754471772216
f5d7f64f,1,credit_card,6,1366.417078397732
4df79097,1,credit_card,5,126.50782928151105
9ef99fe3,1,credit_card,8,394.03979293058273
106ae0b9,1,credit_card,3,233.6405663500651
2e97022c,1,credit_card,10,926.383174928235
bb53d68e,1,credit_card,6,415.1674068713885
4eec6405,1,credit_card,11,63.77119914194368
d847ccfa,1,credit_card,3,372.19508681106885
46c01aea,1,credit_card,2,272.87098993683134
6d9525b1,1,credit_card,1,280.37837229340005
d155cd0f,1,credit_card,8,770.7530394138482
115219e9,1,credit_card,11,477.6292719942896
e74ff993,1,boleto,7,67.24139980361088
dc2a143d,1,credit_card,9,952.0072680345036
f5fbd503,1,boleto,9,119.0718882221376
31dd8738,1,credit_card,9,88.69796392810515
ceca023b,1,credit_card,2,295.02953264391925
ac68dc65,1,boleto,10,122.69876716133703
e8a5aa17,1,credit_card,6,451.9648974217103
b5127475,1,credit_card,7,460.57341334292477
c327982d,1,credit_card,8,505.34362983468213
f558f165,1,credit_card,7,466.6551772774283
3c047073,1,credit_card,2,215.61920892822087
d47716d3,1,boleto,8,156.57011467617033
89b1b8c5,1,credit_card,5,452.30116348569277
3b0ee60e,1,debit_card,9,440.8270924709452
de66fe97,1,boleto,8,518.7980344319424
3f65cc5c,1,credit_card,8,132.8941585302038
89489d12,1,boleto,4,316.4233438960648
e9107f7a,1,credit_card,3,236.04625572471937
908d40d2,1,boleto,3,277.95685684123004
101287e0,1,credit_card,8,952.2100559763043
e991e1ad,1,credit_card,8,204.9395838826527
aee0098a,1,boleto,7,246.7173786577319
b3096b24,1,credit_card,10,515.8760976010926
e3693577,1,credit_card,2,407.61147500315434
e8172243,1,credit_card,8,727.5288311743058
c4d4460d,1,credit_card,5,363.53252810373135
540ce225,1,boleto,2,469.9134013124574
94266cdd,1,credit_card,2,469.0959730522053
88ade773,1,boleto,7,769.1844893058186
b87b574b,1,boleto,7,696.7339017184524
609613c7,1,credit_card,10,186.24129305015373
29d3e3e1,1,credit_card,7,911.7812351473272
1265f0a8,1,boleto,8,504.00197953393337
4bd9440a,1,voucher,6,187.78368245008983
149487b3,1,credit_card,11,245.79744133882352
f8744b92,1,credit_card,3,489.0521898870141
4388e3eb,1,boleto,5,201.06829189826075
da2ec858,1,credit_card,9,389.5532837792272
f5876b4f,1,credit_card,3,70.03040451611119
ec8565fc,1,boleto,7,287.0026820502803
97570f23,1,credit_card,1,454.3330328037812
368b8636,1,debit_card,10,369.7064983196455
06d22e0d,1,credit_card,8,392.9305005775939
90ca9ca4,1,credit_card,6,362.7275794133747
fad623e6,1,credit_card,1,65.16483621007849
c88ed723,1,boleto,11,243.45255760331816
d9b71a41,1,credit_card,4,296.89327137759665
ed5f9bca,1,boleto,2,53.59584866262502
8a50db1e,1,debit_card,7,1128.9980994949542
f30ddeb1,1,credit_card,5,78.94798428234851
20f629fc,1,credit_card,2,73.66634513206581
bff701df,1,credit_card,5,513.8220886648919
6b3354c3,1,voucher,11,160.63758419837802
1730a577,1,credit_card,4,425.2921759407308
d2d87298,1,voucher,7,306.9322922904966
8b88d297,1,credit_card,11,369.35414311187276
ecbe5634,1,credit_card,1,558.9187749143666
a60296bc,1,debit_card,2,164.59889764586646
4fb75965,1,credit_card,2,378.32290528121
f1ceb5ff,1,voucher,6,103.8993179088753
9bbf6fec,1,debit_card,3,450.50483702514447
2bc9fe64,1,credit_card,6,984.1873933524555
7046918d,1,credit_card,3,475.4238360351294
7649f12d,1,credit_card,9,475.7707933023461
d39aa454,1,debit_card,1,246.2743574348063
3cc4b05e,1,credit_card,6,299.35348312082084
c705909d,1,credit_card,3,281.09946786346285
4fc91b3b,1,boleto,5,503.50111101437506
6dea01e3,1,credit_card,2,280.132638304941
ed8c02d9,1,credit_card,7,446.47133893406567
b64843c7,1,credit_card,8,444.91752138830924
32c1ace8,1,boleto,3,412.29731943241137
0b43199d,1,credit_card,10,386.84260447303546
e242be25,1,credit_card,2,137.6077794325843
b19137d1,1,credit_card,5,761.8047616735901
63141d01,1,credit_card,4,453.27521893357266
405bb909,1,credit_card,5,395.6180330415105
ba47eb7c,1,credit_card,4,524.0278849202748
221034cd,1,credit_card,8,161.27469376736175
9ad11f6a,1,boleto,8,375.4617886711188
11849c9e,1,debit_card,7,379.31920283803987
516307bf,1,credit_card,8,237.93501357373853
1a82298f,1,credit_card,11,287.63555377515775
91104deb,1,credit_card,10,145.80088479994714
c00fd229,1,credit_card,3,197.64880648760223
ccbcceee,1,boleto,6,414.84795750857256
34c22f18,1,credit_card,3,310.7857644591863
585c7fc5,1,boleto,2,178.9235817045595
bb5bbe50,1,credit_card,3,440.2520914531277
138121a1,1,boleto,2,160.73969497514668
9b8d07af,1,credit_card,11,35.776801951526544
cc560c52,1,credit_card,3,345.27419159903053
d250ca7f,1,credit_card,9,507.3238401227205
673d3a31,1,credit_card,2,450.3001848042289
2203f58c,1,boleto,6,424.0153920392443
10836541,1,credit_card,5,955.7567956844671
4c53dacb,1,credit_card,8,249.04420169885762
59c1446e,1,credit_card,10,288.50402194579453
65ade2b7,1,credit_card,10,50.888035839082264
d0421910,1,debit_card,7,428.87090094376117
7031f0ec,1,credit_card,2,401.29691591071327
e606177a,1,credit_card,8,277.16584106417264
57ff4454,1,credit_card,7,428.8682994526355
9482fa40,1,boleto,1,308.14965001021926
3543a48c,1,credit_card,3,305.2488880103005
82409d2c,1,debit_card,1,519.2674677765564
a47ccb99,1,credit_card,11,140.60124542755946
7b07ea02,1,debit_card,3,346.58797895740685
c7fd5a51,1,credit_card,5,258.96481480498085
8f32549f,1,credit_card,8,323.9100346739756
93d72b7c,1,credit_card,3,327.8258633657265
5fb416c7,1,credit_card,11,509.8323990763028
7785b9b7,1,credit_card,1,118.06928006577526
550c9ad4,1,boleto,9,311.48655135990595
476d6750,1,credit_card,2,435.5141093587817
b89ef72c,1,voucher,10,504.7931385125074
f6d8ac2c,1,credit_card,9,266.38923079241425
40d5810c,1,credit_card,10,531.6192269628866
982f395d,1,credit_card,10,72.82030847475632
0ee0364d,1,boleto,6,52.640314984412925
3f67dae5,1,credit_card,2,405.846501639739
8f3e196b,1,boleto,10,474.72623232733366
61a39816,1,credit_card,6,53.28061813998255
3422b589,1,boleto,7,1222.8827624084197
d8e6a55c,1,credit_card,6,242.5230789285174
a76512b1,1,credit_card,7,147.3233679295477
228fd73a,1,boleto,1,512.1135282080899
c753d736,1,credit_card,3,503.17438880707726
06720e8e,1,credit_card,5,433.62811161181594
818ed666,1,debit_card,3,264.5598608973007
