customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
83ce08f9,e9218120,62381,belo horizonte,SP
fc182d47,45b6856c,48929,rio de janeiro,ES
fb80534e,ae0e753b,10343,porto alegre,BA
e7d56c44,52fe5f12,77173,curitiba,SC
680fe676,53450f71,40791,porto alegre,MG
e3f1e3f3,26a45a3b,30134,porto alegre,PE
8fa31f67,af61cd6c,48101,curitiba,PR
a1379d7e,36daedfc,70443,curitiba,PE
587aa047,0db920c7,58530,curitiba,RS
2a544f07,32dc7989,47799,rio de janeiro,SP
d4ffa3e2,4d14a234,5827,sao paulo,RS
277a973f,9fd71526,97143,sao paulo,SP
2883a975,dcdf9734,63653,curitiba,BA
219763dc,cecd3a24,14699,porto alegre,ES
d0b3b972,a9e6d97e,92419,belo horizonte,MG
632a04c0,2c3c91d3,6313,curitiba,BA
da2c75a0,1fbee2ba,14598,porto alegre,RJ
310d1256,3b107923,29807,porto alegre,ES
3cb745d5,f11ade1b,71423,rio de janeiro,BA
d3afc156,42f2ab5d,70390,rio de janeiro,SC
492eb07e,7a108471,46226,sao paulo,PE
b19d67c5,f5276a12,60550,sao paulo,RS
76964a09,6488aefa,81072,belo horizonte,ES
4e0f82bc,044fd3d1,4558,belo horizonte,SC
af0e59e8,bac09481,76308,belo horizonte,RS
3b6ed07f,5971af05,51113,belo horizonte,RJ
66b3c6d2,5a8680c6,53999,porto alegre,GO
fa4f914c,6748f31a,56878,porto alegre,ES
70668b0e,4585077b,37343,sao paulo,SC
5b144818,c7b94725,59219,rio de janeiro,RS
070540cb,ee0fe78e,36186,rio de janeiro,RS
ae8adf51,355c8c7c,37966,curitiba,BA
b95b4d43,e8b2fd31,34769,porto alegre,SP
2509bbb4,5adf8be9,54218,belo horizonte,BA
1f1eeb0a,4706c93f,20229,belo horizonte,SC
f26f9eb8,155457ba,76209,curitiba,PR
e098a96c,ae076fba,28877,rio de janeiro,PE
78c350ea,61f65bb7,59001,belo horizonte,ES
769efa48,2f417ee1,98137,rio de janeiro,BA
9915fbcf,a3586190,39084,curitiba,RS
a13a42c6,bc242976,82780,rio de janeiro,RS
49136800,c535f615,93892,rio de janeiro,GO
9b00dc8b,c0cdd0b5,17806,rio de janeiro,ES
fb1aadcb,b6f5e5f7,89635,belo horizonte,GO
7bb36217,6ce176e1,38034,sao paulo,PE
9407a0ab,5c6065cc,41317,porto alegre,RJ
e150635c,7c4b0b9c,56468,rio de janeiro,BA
117ba214,2b5a1bdc,20094,rio de janeiro,MG
bd88b940,928f31b2,58796,rio de janeiro,SC
7fa303d0,618432d0,11589,sao paulo,SC
abdcf93c,9c199020,58221,curitiba,RJ
57e4d654,73c02354,2657,belo horizonte,ES
3a188334,a9cfd755,99300,sao paulo,BA
be948ee9,ba4988d4,40531,rio de janeiro,PE
9d925270,1f3d1a81,53227,sao paulo,SP
dbab24ca,2f60da1c,4164,sao paulo,GO
3453d3a2,4c7185cd,94078,sao paulo,RJ
eec60298,bf6edb48,84973,curitiba,SP
c662f125,930ef26e,42247,porto alegre,GO
9e95f420,4da67d58,20601,belo horizonte,RJ
f1a75b4d,c8ff83d5,94966,curitiba,SC
f148ead4,52ec5c68,51599,curitiba,SC
ea340a7d,25bb6952,72545,porto alegre,RS
762656ae,26d5b908,5552,curitiba,GO
02ff79b0,7e0a74c8,10417,sao paulo,MG
50b9b472,046ce2ea,59579,sao paulo,PE
21d67171,fddbc943,69207,rio de janeiro,PR
943ed054,79e515e0,73055,curitiba,ES
382f7cd6,7ff5e83a,79270,rio de janeiro,ES
05fb0a08,188a2880,4722,belo horizonte,GO
f0755cc6,db37b8a9,71442,sao paulo,RJ
3b45cc51,2b3dfb7f,96632,belo horizonte,RJ
2dbb6d62,95281405,41031,porto alegre,PR
caca41ed,9d6731c5,80235,sao paulo,PE
11ac5143,ea476c22,22438,belo horizonte,BA
c0de3a56,a7ed82e2,59819,porto alegre,PE
95d414b4,c8638812,44856,belo horizonte,BA
e8a59e90,3dfbe73e,34576,porto alegre,PR
5cc6b9b5,2c0df30c,42938,porto alegre,BA
a0bfadb8,4b585581,50028,sao paulo,MG
7859d4f7,a5332bce,60807,rio de janeiro,RS
c770771f,0fd52824,50877,porto alegre,PE
82394c86,b14b1f3e,98783,porto alegre,BA
71263687,1f788ccd,44461,sao paulo,SC
9565ded5,55ab4ec6,94474,rio de janeiro,MG
98fa35ee,ff7a38ca,41469,curitiba,PE
e9515426,bbd58fab,84136,curitiba,BA
b88277c3,0024960d,21435,rio de janeiro,SC
b04659af,77d38ee9,85117,belo horizonte,PR
de95f4f2,0e60f121,15191,sao paulo,PR
4c692cb7,d19f6ce0,85726,rio de janeiro,GO
d338e2c9,eacfb970,28386,curitiba,ES
5a1a98b9,94b6a71c,32721,porto alegre,SP
5fe99ccd,5ffabb92,55786,curitiba,SC
c7f08a21,b9b1d303,14704,porto alegre,GO
613715f6,9327a11a,57635,sao paulo,MG
4bc270e2,50fb441b,3123,porto alegre,BA
2ba3641a,9ebdff12,91710,rio de janeiro,PE
8191bf49,369b397c,63993,porto alegre,RJ
bd2e9576,bf16ab02,81122,belo horizonte,SC
5de10d7d,fc8c63c2,98512,rio de janeiro,SP
0062d09f,5e473155,26416,sao paulo,RJ
9ef51aeb,247e2781,2814,rio de janeiro,RS
330189dc,aea6a721,79537,belo horizonte,SP
e0561b44,cefd769e,51258,sao paulo,GO
d8783792,5ab43b81,17508,curitiba,SP
7618f44e,41d65bf4,86166,belo horizonte,BA
a6e1bc1f,a3f35a52,79916,sao paulo,PE
03f22bcf,a591a55d,36699,porto alegre,MG
c1a9a8c4,db2f7743,47335,rio de janeiro,RJ
34b85299,a67c13f1,47806,sao paulo,SP
10793e05,f8f773ce,78853,rio de janeiro,BA
b808ecde,ad5a292d,64768,porto alegre,PR
d9139cb9,a33e177b,36739,sao paulo,SP
25e1fa7b,7058ce4d,35785,curitiba,SP
e01ea267,8d47da24,32980,belo horizonte,ES
7758ecd1,7d3cdc18,90335,sao paulo,RJ
cfc3cbad,ef91aa48,95702,porto alegre,ES
13c4aa1c,c950c0b1,86016,sao paulo,ES
08679e0d,24481606,2609,rio de janeiro,PE
9db0fca7,e03e9ab7,67253,sao paulo,BA
f681fa6f,167cd7c9,86481,curitiba,ES
68d8e31f,86102f5d,92128,sao paulo,SP
a66f7bfd,9efd127d,29141,belo horizonte,GO
f5271411,781a34c8,31009,sao paulo,GO
6cda33b9,1de6816d,7782,rio de janeiro,PR
506686d4,2051290a,93072,sao paulo,GO
7cf4f58f,202381f0,26933,curitiba,PR
ca662670,73d64bff,78154,porto alegre,GO
72364e4c,0cec9a90,9307,sao paulo,RS
091cfcc6,138ae67e,93207,sao paulo,PR
965edcc3,8a607086,76874,belo horizonte,SC
a4a699c0,7939bd78,39346,curitiba,RJ
58842f06,350abe1e,51772,porto alegre,RJ
b6a9fe08,dfcf2a5d,73084,rio de janeiro,RJ
39906160,25e42497,41149,sao paulo,BA
02bc0931,9579437f,87700,porto alegre,PE
a23a4fd7,8f1d6e64,28526,rio de janeiro,MG
90202a94,915ce834,97758,curitiba,PE
e6b5d792,670e8223,86712,curitiba,PR
b9196f18,08c607b1,69477,porto alegre,PE
7fd375cf,045265fa,6695,rio de janeiro,GO
c17b9b36,667825a8,40169,curitiba,PR
597eddf1,d9baf08c,48947,porto alegre,PE
9b62ed2c,573a1103,48224,curitiba,PE
7c983fce,d1cb89ab,46865,curitiba,ES
1634721c,bac6888e,26553,curitiba,RS
04fefce6,df23cc44,61410,belo horizonte,BA
3cf73db9,6aee03e8,91895,rio de janeiro,PR
393ed73e,54dc8617,25816,porto alegre,MG
54c96e5e,8a678d46,56026,porto alegre,RJ
825d541e,d2663c01,51705,rio de janeiro,SP
436acc54,1fe03911,62922,rio de janeiro,SC
12a30ffc,bac40581,74914,rio de janeiro,PE
04a4825f,4324f328,2881,rio de janeiro,RJ
011e871d,20dc37f0,40567,sao paulo,GO
f14f215e,0f29c8d8,48365,porto alegre,SC
7a318820,43ebfcd8,80211,sao paulo,RS
46a78de1,c75c373f,71122,curitiba,RJ
db9d7e5d,5bf53000,26006,curitiba,ES
3a90973f,0793e0f8,42198,porto alegre,RJ
64df1a23,eb0d6e01,23831,curitiba,RS
fa6c0e4b,a87be6dd,17459,rio de janeiro,RJ
8e23a7d1,a2f29d97,33443,sao paulo,PE
99dd0677,cbfc1d41,43316,rio de janeiro,RJ
5992316c,0dbf0fc3,97131,curitiba,ES
ec8a9604,9de635c2,65486,sao paulo,BA
b8b45e31,ec4ab1d3,6877,rio de janeiro,RS
b55409d8,990bda9f,40553,porto alegre,ES
25751f91,d34dbd74,5922,rio de janeiro,PR
40a71eef,bfbb61b9,5686,curitiba,RJ
bc2e5ce4,4d6702a4,33766,sao paulo,MG
bd33cba6,b0269ddf,80943,porto alegre,RJ
bc458b58,ad2a3231,33006,sao paulo,RS
339d672f,53407401,32422,porto alegre,SC
edf2cc21,dc296390,13205,sao paulo,ES
67ac726a,2768bcc7,87590,curitiba,MG
fcf190a1,d381e90e,24527,porto alegre,PR
efa88e77,d0ab6868,19443,belo horizonte,GO
11bf5d67,fa68725f,17524,sao paulo,PR
78f4f44f,e6b8f4db,29202,sao paulo,ES
aeaca0f3,fae4d81c,66552,rio de janeiro,SC
c2edc825,b2ef31a3,47142,porto alegre,ES
350f5311,b2b7a28b,62692,belo horizonte,SP
04e56336,1e055d8a,83384,curitiba,MG
602a77d8,3c02134e,21855,rio de janeiro,SC
ce11c3b7,468ad358,84747,belo horizonte,MG
b00a2b45,0ecf72ea,61372,porto alegre,ES
9f208b56,c00a4788,26095,belo horizonte,BA
7406a29c,25ce1dc3,39724,sao paulo,MG
98ea0287,55cf0c89,50241,sao paulo,SP
69161295,01d62619,53003,rio de janeiro,PE
70df9d2d,f40c08a0,69379,porto alegre,SC
0a7ac1d9,f4896c5e,95837,porto alegre,SP
bc5d9043,fafc3c6d,92996,belo horizonte,SP
725979b6,9f4bd632,98454,rio de janeiro,GO
56fcf562,8e7c2cbb,95283,porto alegre,BA
00b785d1,b818b3b1,16972,sao paulo,RJ
24781d90,4735ab88,94846,belo horizonte,BA
614d16f3,be80045f,23927,curitiba,RS
059b2211,10e3cd5f,67630,sao paulo,GO
25f8e871,a72b2cb2,53347,rio de janeiro,ES
d44aed65,d80b0658,89860,porto alegre,ES
6a960d6b,862dc01c,87210,sao paulo,PR
9e2a1b28,5323e8aa,70518,curitiba,RJ
8c9788f7,3f0556cf,46283,curitiba,RS
4689824c,254c26a7,82326,rio de janeiro,MG
8248bf97,d9ac4b2b,13205,sao paulo,BA
a6a57719,4648cab0,90874,belo horizonte,SC
52e8bd6d,7317f74c,13748,sao paulo,SP
8122dddf,f400fffe,22097,curitiba,MG
6472009d,b5481f22,4092,rio de janeiro,PR
1d8a64bd,6ed8a472,54311,rio de janeiro,BA
4950c839,6850dcc7,23692,belo horizonte,SC
0a9b071f,6116b756,24862,rio de janeiro,PR
7e8db413,14850a26,91396,rio de janeiro,SP
3ab7d63f,50991b85,80507,rio de janeiro,GO
8357ba4e,a8a4ee04,81152,rio de janeiro,RJ
03f65d07,247e1348,71469,rio de janeiro,GO
559add03,7000eb3a,5926,curitiba,SC
951251b9,b17411e1,92299,sao paulo,GO
9c2456ea,a4aad18f,4969,porto alegre,SC
aa1aa952,22595763,36733,rio de janeiro,RS
c884a56c,2798c594,70855,porto alegre,RS
39070f0c,a51b3e8e,42743,porto alegre,PE
e15f9ac3,9a179e85,40876,curitiba,PE
e1462be4,1b5543da,21323,rio de janeiro,GO
2443428c,87fc6217,17428,porto alegre,ES
25c2ad95,ece382d5,35578,rio de janeiro,GO
fa479546,95fa8056,87486,belo horizonte,GO
b0d7910c,fc32d1bc,65140,belo horizonte,ES
89c98b6c,03783753,84829,belo horizonte,RJ
40e529ae,09dcc3d7,7364,porto alegre,BA
53a9a14c,cf3e9bcf,36349,belo horizonte,ES
d7e5a383,aa9c0d4e,1691,curitiba,SC
e8c1fd76,74549ae4,96598,curitiba,BA
6c501b98,e8bf3457,67467,porto alegre,SP
ddce10f6,e9dedea6,46896,rio de janeiro,RJ
cb9c2278,02827ef5,58062,sao paulo,SP
fcb1172c,45cfe7a9,98266,rio de janeiro,PE
afbcebd8,8d70072d,80762,rio de janeiro,MG
d5d75abd,43533cc4,14861,rio de janeiro,RS
d5774fe1,3345a970,97837,rio de janeiro,SP
9db93843,9d5a546a,89302,sao paulo,PR
b317707b,bd79b585,64928,belo horizonte,GO
aa4d573c,21594e95,84231,rio de janeiro,SC
1df220bc,64606a89,42347,curitiba,SP
024847bd,76fe199e,4121,porto alegre,SP
ce84b976,ad5ed266,84793,porto alegre,MG
961731aa,6122cd8a,29164,curitiba,PE
24e6774d,d98b6974,26491,rio de janeiro,GO
f158be6f,cb516f3c,60222,sao paulo,GO
599506b2,10a43ad1,24165,belo horizonte,MG
6e19266a,ddddd8bd,4748,porto alegre,ES
cca2e643,dabd291c,99581,belo horizonte,MG
13046eb3,6094562e,27553,sao paulo,PR
1c2472c4,e21fb106,61380,porto alegre,BA
be32c638,665eb31d,45331,belo horizonte,PR
78dad646,ad393a77,97033,sao paulo,MG
9bb67918,4be8de58,97844,belo horizonte,RS
ddea4592,f03b1083,40560,rio de janeiro,ES
f5f8e767,ce100b3b,54865,sao paulo,RS
ecbaab9a,2eba06c9,47686,belo horizonte,PR
0bd7c4d8,8219dc6b,76910,rio de janeiro,GO
9bc316a7,def57efd,5675,rio de janeiro,PR
e665eae5,54e7096e,67706,sao paulo,RJ
d1a2e429,b7713315,78986,curitiba,PE
246a2409,d380699e,77216,porto alegre,SC
c112e95f,74393262,11068,sao paulo,RJ
cf931256,f546e87d,55460,rio de janeiro,MG
ecbf7b15,1ccd905b,47418,rio de janeiro,SP
ad3a4061,25d477f2,27206,sao paulo,RS
dbe652d5,9a159b92,1287,curitiba,BA
fc60db83,d3f1b579,23337,porto alegre,RJ
b7528830,c0483a92,21666,belo horizonte,ES
da085b01,5232d2fb,2161,sao paulo,RS
d9da7190,4153d48f,91071,porto alegre,RJ
ad317cb8,c753981b,99064,porto alegre,GO
5ab8c62a,cdb5ae0b,39751,rio de janeiro,SC
41b68569,996036ce,83063,belo horizonte,PR
edb60bf6,a318ca32,90389,sao paulo,PR
732cec2b,c2052486,15758,rio de janeiro,RJ
12fb32ff,6e812844,66780,rio de janeiro,MG
c92d541f,9794610b,4178,curitiba,ES
c869a4ae,0b4f08a1,32831,porto alegre,MG
df05cde1,ed528b2e,3176,sao paulo,RS
e40e0c40,7fad7a83,34654,sao paulo,PE
bd7d0b96,69d535bd,27627,sao paulo,SC
cd638a47,26d86b2d,53550,rio de janeiro,SC
ba504284,d123a587,45910,curitiba,PR
03d36078,6eea6ab5,91417,belo horizonte,SC
9bab0322,f40d0464,59251,rio de janeiro,MG
c3b9ad98,cf7ece8f,36422,belo horizonte,ES
a05b6cc9,55352227,12984,curitiba,ES
58533a46,9ee94df5,90312,porto alegre,PR
dec31c91,b6c29f4a,62386,sao paulo,RJ
76a30295,74858545,84291,belo horizonte,ES
34a32d70,edb3d530,8135,rio de janeiro,MG
30d37880,f65c7f2e,1320,belo horizonte,SP
82dc4546,cf7956d9,95171,porto alegre,RJ
71f2405f,68281de2,22684,sao paulo,PE
0268b29f,0cb5f266,56913,belo horizonte,BA
66def57f,21983eb4,89774,porto alegre,GO
23d3cbc4,f46e928d,22889,rio de janeiro,SC
b876bd4e,aafc0e6c,96849,curitiba,SC
4173503e,d559c319,99071,rio de janeiro,SP
bde73501,84f56abb,49899,sao paulo,RJ
61964ee7,826a410d,11770,rio de janeiro,PR
d9563509,2e4418c0,40321,rio de janeiro,MG
65745730,e18c81bb,86962,rio de janeiro,SP
c89f1f9f,2bd5e33b,42777,rio de janeiro,GO
0e9f4d6d,5308bd29,47250,sao paulo,ES
f0ed8532,c8dff9eb,74034,porto alegre,PR
fa4442c8,af158f30,41130,belo horizonte,BA
d8098233,0d2c29e4,82931,curitiba,PR
030bfb49,cdc5dbcb,50346,belo horizonte,SP
05f9fd2d,d1bccad6,3537,belo horizonte,PE
18e62c83,700b584d,85762,curitiba,SP
271556c5,0e7c6d23,16216,sao paulo,SP
c137dee7,227648d5,85149,curitiba,SP
c05d7abd,8c3dd787,4009,sao paulo,PR
ab600572,77f214a1,90904,belo horizonte,SP
90e8f872,b2340894,30327,sao paulo,RJ
76462790,50f18cb9,15209,porto alegre,PR
6f182206,a2e682cf,49443,curitiba,ES
df45da94,645f206d,16029,porto alegre,RJ
4320064c,1a3abae2,68613,belo horizonte,GO
293b092f,2a3d8399,80443,curitiba,ES
1822bca9,516a00d6,57997,belo horizonte,BA
d1d16705,f554c61a,63559,porto alegre,SC
ef27f67e,e2291333,65892,belo horizonte,PR
76146d2e,9f5d68b0,71409,curitiba,SC
c7bb887c,0e6b0f0d,9635,curitiba,PR
cca36c45,e9612b1e,34065,belo horizonte,ES
155b63c5,9acb6375,34783,curitiba,BA
bba124d4,6cbb1b7b,35152,curitiba,MG
2e50986c,bd6262c9,59741,belo horizonte,MG
11f0a75e,1e6a30e0,52502,porto alegre,RJ
8286c7a5,5590f004,30092,curitiba,SP
14b8a9f2,1d5336df,18653,curitiba,SP
1bb562c3,904c47e4,98999,curitiba,MG
9fc52f78,8376ce72,41469,curitiba,ES
f9576bd9,a8192fce,87483,belo horizonte,BA
1ca76166,44cff825,60754,porto alegre,RJ
c8c124d3,75c3d195,30978,porto alegre,ES
31782265,2d04bbe0,88592,sao paulo,SP
5cd17bcf,35c78419,95543,curitiba,RJ
0bdb3e7f,4db5b473,44169,curitiba,SC
1e2a753d,8169eb49,49287,sao paulo,RS
577a2df3,8f8228ca,55745,porto alegre,GO
8d7906c4,11ef90dd,6543,rio de janeiro,RJ
277908c3,0f58ce36,57392,rio de janeiro,SP
50069d55,2e24ccd4,22067,porto alegre,ES
c620467b,6b222cb8,52033,curitiba,SC
7b249b3c,ea08bc40,46256,rio de janeiro,GO
32a8b737,2498f1b5,91633,belo horizonte,GO
adf4d30f,6581385a,70345,belo horizonte,RJ
71371b5b,d19481d4,23191,sao paulo,GO
2ea90b21,d9795497,87803,porto alegre,SC
777953cd,ecc85757,73742,porto alegre,BA
2d9321d1,af663cdd,87593,rio de janeiro,ES
7bee573c,e63c59f8,29992,curitiba,RJ
c093dd89,19d6a03b,82531,porto alegre,GO
af0c5f77,24abca65,49803,rio de janeiro,BA
bfad9ac9,0eacba13,64477,rio de janeiro,ES
8d0bc55f,04467b51,14210,porto alegre,PR
366f59bb,c414d9cf,84329,rio de janeiro,BA
a81bb4d0,b18afefb,27270,sao paulo,PR
7dc3c578,333d8f88,63008,sao paulo,PR
48133843,7cbfd40f,6197,porto alegre,BA
84538466,c91283c3,8452,curitiba,GO
fbf65d0e,2838895c,42486,sao paulo,PR
1bc80e96,28ad7b67,15859,sao paulo,GO
7ed66e67,9f83bb83,28236,porto alegre,GO
246d00d3,cfd50c78,32899,belo horizonte,ES
1af6a636,6d6e8cbf,33083,rio de janeiro,PE
e66fa75f,8a8cce46,68708,sao paulo,SC
074fc9ee,0bdaaf89,17663,belo horizonte,GO
eb950575,87af1c0a,94076,curitiba,ES
9d50fc81,01be33c5,20053,belo horizonte,RS
442a0718,88205006,12085,porto alegre,PR
5a897244,366bb787,31564,curitiba,RJ
fe90edd3,a4baa85f,90745,curitiba,GO
ca2f8e57,9bcd2cc3,60095,belo horizonte,BA
bc90bd2f,be307c50,70517,porto alegre,PR
89e27e22,5712209b,22153,sao paulo,PR
c7b972cb,de6d3a7a,6247,belo horizonte,RS
c156539a,9519160b,11553,sao paulo,RJ
f8ff1467,70a362f8,21811,belo horizonte,ES
4f027198,1dc59c02,96381,sao paulo,RS
5dbcd5a6,ecf9625c,7135,belo horizonte,SC
02d84074,0c463169,6573,curitiba,PR
2ef02148,5f88759d,80267,rio de janeiro,GO
fd813d1b,03aa7118,8189,curitiba,GO
7b8f6a73,1f9c1783,81077,sao paulo,RS
0ba142f6,ce40df87,44646,porto alegre,SC
d4ab020f,1fdac7bd,77623,curitiba,MG
9045ca74,648f780a,54687,rio de janeiro,SP
3290be29,52a82149,69312,sao paulo,BA
c18a1ce8,9034229e,28564,curitiba,BA
9f8e1adb,f3d36311,29835,belo horizonte,MG
0fb7db56,ba405b19,62587,porto alegre,PR
e2fa2770,5794ac51,8697,sao paulo,ES
d27cb02e,4bdf6e21,81165,curitiba,RJ
9b9ac85c,a24c33d9,74922,sao paulo,MG
53f79b95,e9656658,18046,belo horizonte,SC
1fc7c8d6,20009bac,58823,rio de janeiro,GO
71bf4b9d,a788cde3,74580,curitiba,SP
98977f9b,975fad01,54370,sao paulo,PR
b4b91c14,ac0fe58b,10615,sao paulo,SP
fab3cc5a,355804fc,6060,sao paulo,RJ
a5afe1bf,f56f3871,77436,rio de janeiro,GO
41b9274f,a88484f8,61519,sao paulo,SC
d5be3cf7,92645b68,72117,porto alegre,BA
d9e36416,dc72118b,62158,porto alegre,RJ
e94de761,647eb786,35782,sao paulo,MG
f464a75f,259f63b9,86709,porto alegre,BA
35b98e6d,7fb4ef21,79533,curitiba,BA
fbe6cf4a,db62afa0,59255,porto alegre,SC
d6d699c0,34b36820,73684,sao paulo,MG
91ef42bd,0fc1c2a8,57918,belo horizonte,RS
79593ff3,a8dd674e,85284,curitiba,RJ
69a2830a,bbea7c29,80558,rio de janeiro,ES
40a0af4b,efe662c1,86549,sao paulo,PE
517fe4a5,99280f94,82422,rio de janeiro,GO
ca154930,da2cc875,26256,belo horizonte,SC
f26e0735,651b2eb7,31005,rio de janeiro,GO
4d6dc579,3450ed48,7638,sao paulo,RJ
f2825f8b,f656fe77,38419,sao paulo,MG
98bb37eb,5d609453,34377,belo horizonte,ES
08dd885e,7f22ad1f,44116,sao paulo,PE
e1e8e108,e01b05b0,37634,belo horizonte,SP
f2245137,818264b5,83291,belo horizonte,ES
c137c318,22de2587,24382,sao paulo,SC
8b22610c,0d23b4ae,57063,porto alegre,GO
73d45dc8,44f0d604,23394,belo horizonte,ES
060c052d,83f8df3a,68789,sao paulo,PR
d924c93d,9cd1fafd,1864,porto alegre,MG
43a44e06,bb5c72b7,41222,belo horizonte,MG
b98a9118,c60da2dd,14666,porto alegre,PR
35406617,161cb8bb,21955,curitiba,BA
e04d2c6d,6cff6b67,82845,curitiba,BA
fbe0db7c,920728a1,70590,porto alegre,RJ
9b48754d,1402d683,67471,belo horizonte,RS
818a3a4a,d69688a1,89314,sao paulo,SP
cfe3a69d,7c14d77f,44298,rio de janeiro,PR
bef7d0f2,66633848,64108,sao paulo,RJ
755df0ce,bad0fddb,49924,rio de janeiro,GO
f295f01b,e770db9c,17709,rio de janeiro,PR
dca1e0a4,5df7f4bb,10726,belo horizonte,RS
1e88b9bd,84e146bd,61824,porto alegre,PR
38d38ab0,cf0dec2b,41542,sao paulo,RS
25286ddd,a2b27f15,21245,porto alegre,RS
0144e65b,8f992393,35753,curitiba,RS
bbd00ede,1b028af0,80788,belo horizonte,MG
6f858623,1f74d0c7,22316,belo horizonte,ES
a35b34be,95b49493,85698,curitiba,MG
86699ad7,aaaa1916,16960,sao paulo,RJ
dd927c57,880eb6ed,31791,curitiba,MG
b3d1aff8,1129f412,26216,sao paulo,MG
1bafa8c8,899f5f55,33467,rio de janeiro,GO
2ab558ec,efbeafa3,65427,belo horizonte,PR
5c0baa48,9cac6813,63047,sao paulo,MG
7a88ea48,17f943d1,74290,porto alegre,PE
8a2ec47a,5244abba,48014,porto alegre,RS
d334520b,aaae1784,5078,belo horizonte,PR
cd08bfdc,e52278c7,79389,curitiba,BA
bc597a87,963c29a1,51519,curitiba,GO
27247e41,e21a31a8,5042,sao paulo,ES
96f86397,78f4dca1,50052,curitiba,GO
456c3f62,b3ad32d0,15389,belo horizonte,RS
9251d138,20aa4d2d,96961,sao paulo,PR
583ad289,8d5b53a1,69111,rio de janeiro,ES
df297db4,f91e49c7,94715,curitiba,SP
52340606,4c64ee6a,51733,curitiba,SC
b046c3ed,93a5b0be,35754,sao paulo,GO
fc88770b,cddcb389,19624,porto alegre,ES
39ac39a4,67c0ed7f,86886,curitiba,RJ
69913721,bb3a98b0,27681,belo horizonte,ES
b559db48,caf03046,90524,curitiba,SC
cf2d6276,b3a7cf25,82006,rio de janeiro,RS
d20f950b,1474725e,25704,curitiba,PR
71fb2f1e,f5b2ba19,95913,porto alegre,SP
10b1d537,41d4c38a,95108,curitiba,RJ
44ab3b5c,85417575,8493,sao paulo,ES
dbc88af8,18912289,70639,curitiba,PE
be7ca773,7d937f41,55383,porto alegre,MG
ccd91b69,bb3eba60,3994,sao paulo,RS
7e2ee6a2,93498ca1,70280,belo horizonte,GO
cc6c975c,67ae5f98,48234,sao paulo,GO
ee6db312,ef2cddf5,48291,rio de janeiro,SC
1af5bce6,601add3d,93868,sao paulo,RS
c126054a,f49bc3b0,6594,belo horizonte,RJ
4c57037c,957f1c61,8371,curitiba,BA
2520aa3c,4857c340,48315,sao paulo,SP
318edd4d,bf55951f,84564,sao paulo,RJ
0d7c3a75,733b64d8,80526,sao paulo,SP
5fc28fa1,9121f88a,17626,sao paulo,PR
c227408a,c876491e,87005,belo horizonte,PR
b29be548,b84e7ce9,8130,porto alegre,RS
cc794b6e,0f2c57ca,7828,porto alegre,RS
d5f85366,bf6ce734,58514,sao paulo,GO
243ae7a9,42651145,53664,belo horizonte,MG
ccc3bd5d,14377a10,18883,belo horizonte,SC
230c0432,68ace5a7,44059,sao paulo,MG
20e32e06,4f544a20,85078,rio de janeiro,RJ
3133bead,a7e3dc1e,43932,sao paulo,GO
661bce82,b7dea2ea,62269,rio de janeiro,SP
a5def80d,670d61a8,76986,sao paulo,BA
b20425f1,1535949f,86959,rio de janeiro,ES
0f008d2e,aa140d04,3035,rio de janeiro,PE
6eecd994,674a1852,41745,sao paulo,PR
5023b406,0feb1b74,18241,rio de janeiro,MG
f1bbe728,86491ee1,53975,curitiba,SC
fa435ad4,3bafbd42,24154,porto alegre,BA
8fa64b5f,a7a5b1dd,26625,belo horizonte,BA
d9f7e580,1de99542,45950,rio de janeiro,PR
3795ea17,7ef90c4a,99602,rio de janeiro,PE
32f1fa41,5f2e3aea,57396,belo horizonte,RS
c2731b2e,b8e48f83,14331,rio de janeiro,BA
7dcd83f1,cbe0e740,64927,belo horizonte,RJ
1fc3e345,50201aeb,87226,sao paulo,RJ
9f7192bc,88c34e6f,85719,curitiba,RS
10cc1a97,0e204308,64014,curitiba,SP
32077e44,3a317b96,40346,porto alegre,GO
f5b33a61,1af16d1d,71411,rio de janeiro,RS
43f94ec4,de5a56d1,55478,porto alegre,PE
abea1b14,11d73f12,13254,sao paulo,RJ
dbf2b99d,8b177de1,56734,curitiba,BA
60096d3f,1889234e,29621,sao paulo,RJ
1c1c365a,b2f207b0,77441,sao paulo,ES
8f0a8858,7acd59f8,47121,rio de janeiro,GO
a63d087b,fc9ad873,82418,sao paulo,SC
fa97b160,cdaa47b8,61197,curitiba,ES
a27f40a3,261c1124,85577,porto alegre,SP
ed1687df,45634b65,95634,curitiba,PR
fe0a7803,1bb3ea5d,43431,rio de janeiro,ES
04da8145,bab18899,5837,curitiba,SP
2c5d01a6,50182a7f,91025,belo horizonte,SP
524d475b,0a5e979c,84163,porto alegre,SC
66451f34,0b289aa3,72232,belo horizonte,PR
e0db29eb,4d8911dc,49994,belo horizonte,MG
9b7383e7,5e0f81e3,80079,rio de janeiro,RS
bc845f79,e8681308,13615,sao paulo,BA
4ce2126c,18ec56c4,2466,belo horizonte,PE
b7aca014,a8bc9cb6,31771,curitiba,PE
3577eea4,c13bc799,84886,sao paulo,PE
bce42f65,8dc07f12,66911,curitiba,MG
c7ce61b7,9c18cc3b,99566,curitiba,RS
